pvalue,features
2.3729671030721077e-17,SNV_2889
5.919593563053553e-18,SNV_2892
1.560856728663061e-17,SNV_2894
2.390379254966349e-17,SNV_2895
5.919593563053553e-18,SNV_2896
2.385419149141236e-17,SNV_2897
2.957203115357086e-17,SNV_2898
1.1879578355418071e-17,SNV_2902
5.919593563053553e-18,SNV_2903
5.919593563053553e-18,SNV_2904
9.876280087893259e-18,SNV_2905
5.919593563053553e-18,SNV_2907
2.3332846021099788e-17,SNV_2908
2.2626791120004125e-17,SNV_2910
5.919593563053553e-18,SNV_2911
2.3880722482379385e-17,SNV_2912
7.697053242659851e-17,SNV_2913
8.495190551289407e-17,SNV_2915
7.635601664081042e-17,SNV_2916
7.738641236881057e-17,SNV_2917
5.919593563053553e-18,SNV_2919
2.3896228810142304e-17,SNV_2920
2.3669859254988592e-17,SNV_2924
5.919593563053553e-18,SNV_2925
2.3691766306331447e-17,SNV_2926
5.919593563053553e-18,SNV_2928
5.919593563053553e-18,SNV_2932
5.919593563053553e-18,SNV_2933
2.106743919831142e-16,SNV_2934
5.178303497559153e-17,SNV_2937
2.3926301788492282e-17,SNV_2938
2.392377723326277e-17,SNV_2939
5.919593563053553e-18,SNV_2940
5.919593563053553e-18,SNV_2941
7.382967470117546e-17,SNV_2942
2.196391372339475e-16,SNV_2944
5.919593563053553e-18,SNV_2945
1.1793462070770278e-15,SNV_2946
2.3365063051597503e-17,SNV_2949
5.919593563053553e-18,SNV_2950
4.579373448872783e-17,SNV_2951
6.707051721820866e-18,SNV_2952
5.919593563053553e-18,SNV_2954
7.892315273538841e-11,SNV_2956
9.526633926171257e-10,SNV_2957
3.3849126403011614e-15,SNV_2958
2.2948901867977174e-17,SNV_2959
7.711137812385914e-17,SNV_2961
2.387219921334764e-17,SNV_2963
2.2833677263009763e-17,SNV_2964
5.919593563053553e-18,SNV_2966
5.919593563053553e-18,SNV_2968
5.919593563053553e-18,SNV_2969
2.2466468958912567e-16,SNV_2970
5.919593563053553e-18,SNV_2972
2.2933071285414135e-17,SNV_2975
2.1407161614142459e-16,SNV_2976
2.3836198658728106e-17,SNV_2977
7.604571141453973e-17,SNV_2981
6.068033390451073e-16,SNV_2982
2.3602726930835014e-17,SNV_2983
5.919593563053553e-18,SNV_2985
8.114914749057789e-07,SNV_2986
5.268826173330016e-17,SNV_2988
1.2066374762886633e-16,SNV_2989
5.919593563053553e-18,SNV_2990
5.919593563053553e-18,SNV_2991
2.3622079648446304e-17,SNV_2992
5.919593563053553e-18,SNV_2993
5.919593563053553e-18,SNV_2996
5.196459781132447e-17,SNV_2998
7.52747923185301e-17,SNV_2999
1.935154897052122e-16,SNV_3000
7.202471366502555e-17,SNV_3001
2.3371890600373516e-17,SNV_3003
7.488265576862077e-17,SNV_3004
4.0767542226627785e-16,SNV_3006
4.551815827503905e-16,SNV_3007
1.8566232630513992e-17,SNV_3008
2.3617853549609547e-15,SNV_3009
1.5476645213818204e-17,SNV_3012
1.5603988014759517e-16,SNV_3015
7.742967060612465e-17,SNV_3016
2.391581975577001e-17,SNV_3017
5.919593563053553e-18,SNV_3018
5.919593563053553e-18,SNV_3022
3.8852911599632125e-17,SNV_3023
2.3607516306581696e-17,SNV_3024
2.3586641576643308e-17,SNV_3027
5.919593563053553e-18,SNV_3028
7.661678236292602e-11,SNV_3032
1.5274790321484488e-09,SNV_3033
1.5283332596444793e-13,SNV_3034
2.0472577885622076e-17,SNV_3035
2.0604499958434483e-17,SNV_3043
5.919593563053553e-18,SNV_3044
1.831067205683174e-14,SNV_3045
5.919593563053553e-18,SNV_3046
5.919593563053553e-18,SNV_3047
5.919593563053553e-18,SNV_3050
7.66645020697335e-17,SNV_3051
5.919593563053553e-18,SNV_3053
7.818176968883746e-17,SNV_3054
1.257878585540302e-17,SNV_3056
5.919593563053553e-18,SNV_3057
2.197341637427176e-16,SNV_3058
5.919593563053553e-18,SNV_3059
2.33525494632908e-17,SNV_3060
5.416938222138005e-16,SNV_3061
3.754970177944463e-17,SNV_3062
2.3473784362589023e-17,SNV_3063
5.457870030522885e-16,SNV_3064
6.481358469535977e-17,SNV_3065
6.862437930761197e-17,SNV_3066
5.919593563053553e-18,SNV_3067
2.3652195640188135e-17,SNV_3068
1.9162284090668677e-17,SNV_3070
4.057485348078376e-17,SNV_3072
2.1982058757311713e-16,SNV_3073
5.919593563053553e-18,SNV_3074
5.919593563053553e-18,SNV_3075
1.6757865264601589e-16,SNV_3078
2.2451108545809703e-16,SNV_3079
7.140119815417288e-17,SNV_3081
5.407654741036098e-16,SNV_3082
2.3552022413646738e-17,SNV_3084
7.774429702391532e-17,SNV_3085
1.3480348302259714e-15,SNV_3086
6.233700594137601e-17,SNV_3087
2.0677498647492288e-17,SNV_3088
2.385051384640895e-17,SNV_3090
2.2215123181471184e-17,SNV_3091
5.919593563053553e-18,SNV_3092
1.0907653543377452e-17,SNV_3093
5.919593563053553e-18,SNV_3095
1.6915246633179398e-16,SNV_3096
2.1909395241838115e-16,SNV_3097
6.549710719656949e-17,SNV_3098
6.97043661676959e-17,SNV_3099
2.065716820239696e-17,SNV_3102
6.006243131042259e-17,SNV_3104
7.789959522083847e-17,SNV_3105
2.199589318762054e-16,SNV_3106
7.769900723101681e-17,SNV_3107
9.889970922294725e-14,SNV_3108
5.919593563053553e-18,SNV_3109
2.3424304072707326e-17,SNV_3110
2.3756643736135206e-17,SNV_3111
2.391814909637496e-17,SNV_3112
2.3911551503809236e-17,SNV_3114
1.1947497659206433e-16,SNV_3116
1.9931418461788654e-16,SNV_3117
5.919593563053553e-18,SNV_3120
5.919593563053553e-18,SNV_3121
5.919593563053553e-18,SNV_3122
4.047137980359828e-17,SNV_3124
5.919593563053553e-18,SNV_3125
5.919593563053553e-18,SNV_3127
5.919593563053553e-18,SNV_3129
1.71369618799308e-13,SNV_3132
7.741607175685428e-17,SNV_3133
5.919593563053553e-18,SNV_3134
7.674534077663708e-17,SNV_3135
5.919593563053553e-18,SNV_3138
2.2247805087473154e-17,SNV_3139
7.588133408321319e-17,SNV_3140
5.919593563053553e-18,SNV_3141
7.726295731674826e-17,SNV_3145
5.919593563053553e-18,SNV_3146
1.7925438971026313e-17,SNV_3147
5.919593563053553e-18,SNV_3148
5.919593563053553e-18,SNV_3150
4.9879540184874304e-17,SNV_3151
7.716536742918834e-09,SNV_3152
5.919593563053553e-18,SNV_3156
5.919593563053553e-18,SNV_3160
2.3368666250345784e-17,SNV_3162
5.080981344213545e-15,SNV_3163
2.2032944261618015e-16,SNV_3164
5.919593563053553e-18,SNV_3166
1.0090304336364086e-15,SNV_3169
5.919593563053553e-18,SNV_3176
9.30727164350477e-18,SNV_3177
5.919593563053553e-18,SNV_3179
5.919593563053553e-18,SNV_3180
1.7918981999164724e-16,SNV_3181
7.87032905214399e-17,SNV_3182
5.919593563053553e-18,SNV_3183
5.919593563053553e-18,SNV_3184
7.674043724996586e-17,SNV_3186
1.2149759531715654e-17,SNV_3187
2.3510772570859944e-17,SNV_3188
7.616299239050994e-17,SNV_3189
2.286075915626475e-17,SNV_3191
1.074401154252825e-15,SNV_3195
5.919593563053553e-18,SNV_3196
3.3727797573053497e-13,SNV_3197
2.3868711819885115e-17,SNV_3198
5.919593563053553e-18,SNV_3200
5.919593563053553e-18,SNV_3201
5.919593563053553e-18,SNV_3202
2.326627783412397e-17,SNV_3203
5.919593563053553e-18,SNV_3207
5.919593563053553e-18,SNV_3209
5.919593563053553e-18,SNV_3212
7.603721461528758e-17,SNV_3213
6.656688995661697e-17,SNV_3214
1.480963820071872e-17,SNV_3215
2.3808749497281146e-17,SNV_3216
1.464922438801529e-16,SNV_3217
5.919593563053553e-18,SNV_3222
5.919593563053553e-18,SNV_3223
3.2867220928961603e-17,SNV_3224
5.919593563053553e-18,SNV_3225
1.154906130175189e-16,SNV_3226
5.919593563053553e-18,SNV_3227
1.4448828304095744e-16,SNV_3228
7.22033449726676e-17,SNV_3229
7.603539481793996e-17,SNV_3232
3.370329869618325e-17,SNV_3234
2.3560815343558177e-17,SNV_3236
2.3906120235907213e-17,SNV_3237
5.919593563053553e-18,SNV_3238
6.700711547861769e-17,SNV_3241
5.919593563053553e-18,SNV_3242
3.5668218595699686e-14,SNV_3246
5.919593563053553e-18,SNV_3247
2.2555066289089652e-17,SNV_3253
2.8348079397398033e-15,SNV_3254
7.622809481344032e-17,SNV_3255
2.3889444274758144e-17,SNV_3258
2.3751439115721022e-17,SNV_3259
1.844313822919875e-17,SNV_3260
5.919593563053553e-18,SNV_3261
4.963432822299024e-14,SNV_3262
5.919593563053553e-18,SNV_3263
5.919593563053553e-18,SNV_3264
2.2882484227872842e-17,SNV_3265
2.3882079058583972e-17,SNV_3266
5.919593563053553e-18,SNV_3267
1.733287622782313e-16,SNV_3269
1.5308759974949951e-15,SNV_3270
5.919593563053553e-18,SNV_3271
5.297276223318165e-17,SNV_3272
2.360579080782391e-17,SNV_3274
2.2703500541289843e-16,SNV_3276
5.919593563053553e-18,SNV_3277
3.182781224100707e-17,SNV_3279
3.978986900563829e-17,SNV_3280
3.0126453415268983e-11,SNV_3284
5.919593563053553e-18,SNV_3285
5.919593563053553e-18,SNV_3286
1.675334224101215e-17,SNV_3288
1.1924518250917464e-17,SNV_3291
5.919593563053553e-18,SNV_3292
2.3710808004032418e-17,SNV_3293
2.392455478303857e-17,SNV_3294
7.673430949598807e-17,SNV_3295
1.8215796902261411e-16,SNV_3296
5.919593563053553e-18,SNV_3297
1.367641419493422e-15,SNV_3298
5.919593563053553e-18,SNV_3301
5.919593563053553e-18,SNV_3302
5.919593563053553e-18,SNV_3303
7.490190379825373e-15,SNV_3304
5.919593563053553e-18,SNV_3305
2.3186342408449296e-17,SNV_3307
2.3910193273243424e-17,SNV_3308
7.686050549372814e-16,SNV_3309
5.919593563053553e-18,SNV_3310
2.269450247058649e-17,SNV_3311
2.3854578611939034e-17,SNV_3314
5.019486011089054e-16,SNV_3315
2.392183666754572e-17,SNV_3316
2.1592710798683414e-16,SNV_3317
2.3327732390552985e-17,SNV_3319
4.934037393544489e-17,SNV_3320
2.3924359568414008e-17,SNV_3321
7.287858905030689e-17,SNV_3322
5.919593563053553e-18,SNV_3323
1.789708752096718e-16,SNV_3324
5.919593563053553e-18,SNV_3326
2.3858836937732457e-17,SNV_3328
2.3898750056649366e-17,SNV_3329
5.919593563053553e-18,SNV_3330
5.919593563053553e-18,SNV_3331
1.9658501468333113e-17,SNV_3332
1.0695556493384975e-16,SNV_3334
1.1622226948944533e-15,SNV_3335
7.57160964840496e-17,SNV_3336
2.1651733113239277e-16,SNV_3337
5.919593563053553e-18,SNV_3338
5.919593563053553e-18,SNV_3339
1.417935933030557e-16,SNV_3340
5.919593563053553e-18,SNV_3341
2.3575160309741072e-17,SNV_3342
2.3317700344083942e-17,SNV_3343
5.919593563053553e-18,SNV_3344
5.919593563053553e-18,SNV_3345
5.919593563053553e-18,SNV_3346
2.3731404801284988e-17,SNV_3347
5.919593563053553e-18,SNV_3348
2.3467117286851845e-17,SNV_3349
3.7809165176545364e-17,SNV_3351
7.60687930623524e-17,SNV_3353
7.25978836550758e-17,SNV_3357
4.463209535288115e-08,SNV_3358
2.8425841680501662e-09,SNV_3359
5.344187091693925e-16,SNV_3361
5.919593563053553e-18,SNV_3362
2.349627540344434e-17,SNV_3365
2.273747781213107e-17,SNV_3366
1.5663817988465478e-17,SNV_3367
7.352156383699793e-11,SNV_3368
7.680602274637397e-17,SNV_3369
3.751464877676039e-15,SNV_3370
2.3274021899018692e-17,SNV_3371
5.919593563053553e-18,SNV_3374
5.919593563053553e-18,SNV_3376
5.919593563053553e-18,SNV_3377
5.919593563053553e-18,SNV_3380
5.919593563053553e-18,SNV_3381
5.919593563053553e-18,SNV_3382
1.6483513165521657e-10,SNV_3384
2.3370373551130093e-17,SNV_3386
7.688823126437194e-17,SNV_3387
5.919593563053553e-18,SNV_3388
1.067630105221372e-17,SNV_3389
2.1960722129719276e-17,SNV_3390
5.919593563053553e-18,SNV_3391
5.919593563053553e-18,SNV_3392
5.919593563053553e-18,SNV_3393
1.7043174747122154e-17,SNV_3394
5.919593563053553e-18,SNV_3395
5.919593563053553e-18,SNV_3396
1.1146144603227516e-17,SNV_3397
2.2131059793667625e-16,SNV_3399
2.3633200264601467e-17,SNV_3400
2.2757999170511776e-16,SNV_3403
5.919593563053553e-18,SNV_3404
5.919593563053553e-18,SNV_3407
5.919593563053553e-18,SNV_3408
4.887602120933722e-17,SNV_3410
1.1691802566104246e-17,SNV_3411
5.919593563053553e-18,SNV_3412
7.511146054349783e-17,SNV_3413
5.919593563053553e-18,SNV_3415
3.6764988619540076e-16,SNV_3416
5.919593563053553e-18,SNV_3418
0.028447847813367844,SNV_3419
4.268247539261638e-13,SNV_3420
1.1518748110152027e-17,SNV_3421
5.919593563053553e-18,SNV_3424
2.0613909965082886e-16,SNV_3427
5.919593563053553e-18,SNV_3428
6.456715104726798e-17,SNV_3430
5.919593563053553e-18,SNV_3431
6.074662879101216e-17,SNV_3433
1.922940837595019e-13,SNV_3435
5.919593563053553e-18,SNV_3437
1.0432571457544358e-17,SNV_3438
1.0926521202277541e-16,SNV_3439
6.674498525122209e-17,SNV_3441
6.148194470996851e-16,SNV_3442
1.304377137467929e-16,SNV_3444
5.919593563053553e-18,SNV_3445
2.392377723326277e-17,SNV_3446
2.3553933200861736e-17,SNV_3448
5.919593563053553e-18,SNV_3449
5.919593563053553e-18,SNV_3450
4.469203598780197e-13,SNV_3452
7.750085989632893e-11,SNV_3453
5.646924594593372e-10,SNV_3454
2.2192054106803815e-16,SNV_3455
1.5167848764984808e-17,SNV_3456
5.618168152921044e-10,SNV_3457
5.919593563053553e-18,SNV_3458
5.919593563053553e-18,SNV_3462
5.919593563053553e-18,SNV_3464
5.919593563053553e-18,SNV_3466
2.2561478593198163e-17,SNV_3468
2.1214980757194544e-17,SNV_3469
2.2774800201369463e-17,SNV_3470
2.326457715078456e-17,SNV_3471
5.919593563053553e-18,SNV_3473
5.919593563053553e-18,SNV_3485
2.303737876065707e-17,SNV_3487
5.919593563053553e-18,SNV_3490
2.3896424024766867e-17,SNV_3496
5.919593563053553e-18,SNV_3498
5.919593563053553e-18,SNV_3501
5.919593563053553e-18,SNV_3502
5.919593563053553e-18,SNV_3503
5.919593563053553e-18,SNV_3505
3.992538765975408e-17,SNV_3507
5.919593563053553e-18,SNV_3508
9.237700790905384e-18,SNV_3511
5.919593563053553e-18,SNV_3512
5.919593563053553e-18,SNV_3513
5.919593563053553e-18,SNV_3516
2.2478088861285467e-17,SNV_3517
5.919593563053553e-18,SNV_3518
5.919593563053553e-18,SNV_3521
5.919593563053553e-18,SNV_3522
5.919593563053553e-18,SNV_3526
5.919593563053553e-18,SNV_3528
5.919593563053553e-18,SNV_3529
2.2382458510668212e-17,SNV_3531
5.919593563053553e-18,SNV_3532
5.919593563053553e-18,SNV_3534
5.919593563053553e-18,SNV_3535
5.919593563053553e-18,SNV_3536
2.3069380724195523e-17,SNV_3538
5.919593563053553e-18,SNV_3540
5.919593563053553e-18,SNV_3541
5.919593563053553e-18,SNV_3542
5.919593563053553e-18,SNV_3545
2.2737108889577872e-17,SNV_3546
1.3360019066470564e-17,SNV_3548
5.919593563053553e-18,SNV_3549
1.3287448856970062e-17,SNV_3551
5.919593563053553e-18,SNV_3553
2.3910582048131324e-17,SNV_3554
7.577114039073132e-17,SNV_3556
5.919593563053553e-18,SNV_3558
6.768312056242053e-17,SNV_3559
5.919593563053553e-18,SNV_3560
5.822099491798155e-17,SNV_3561
7.652384827837498e-17,SNV_3563
5.919593563053553e-18,SNV_3566
5.919593563053553e-18,SNV_3568
5.919593563053553e-18,SNV_3569
1.9178040226976588e-17,SNV_3571
5.919593563053553e-18,SNV_3572
5.919593563053553e-18,SNV_3573
5.919593563053553e-18,SNV_3575
5.919593563053553e-18,SNV_3576
5.919593563053553e-18,SNV_3580
4.4361322365582e-17,SNV_3586
3.7144022628546574e-17,SNV_3587
5.919593563053553e-18,SNV_3588
2.288341397888135e-17,SNV_3589
8.196266337630709e-18,SNV_3590
5.919593563053553e-18,SNV_3591
3.6962923013956665e-17,SNV_3593
5.919593563053553e-18,SNV_3596
5.919593563053553e-18,SNV_3597
2.304804111875288e-17,SNV_3598
1.4191863323317166e-17,SNV_3599
2.2234618174147834e-17,SNV_3600
7.134151541861596e-18,SNV_3602
5.919593563053553e-18,SNV_3603
3.002567541387363e-13,SNV_3605
1.8740329519326485e-14,SNV_3608
5.4844126020184866e-17,SNV_3613
7.447052791766725e-17,SNV_3614
2.6067945186285975e-17,SNV_3615
5.919593563053553e-18,SNV_3617
5.919593563053553e-18,SNV_3618
5.919593563053553e-18,SNV_3621
1.721952634499601e-17,SNV_3622
5.919593563053553e-18,SNV_3623
1.5708876170792466e-17,SNV_3624
5.919593563053553e-18,SNV_3628
6.516775696387538e-17,SNV_3629
5.919593563053553e-18,SNV_3633
5.919593563053553e-18,SNV_3634
5.919593563053553e-18,SNV_3635
8.94823803452919e-18,SNV_3636
5.813007122504972e-17,SNV_3637
5.296043724205461e-17,SNV_3638
9.99134058022714e-17,SNV_3639
2.239718728865533e-17,SNV_3643
5.919593563053553e-18,SNV_3647
2.342639518529586e-17,SNV_3648
5.919593563053553e-18,SNV_3651
6.376035878245316e-17,SNV_3654
2.3512297891909492e-17,SNV_3655
5.919593563053553e-18,SNV_3656
5.919593563053553e-18,SNV_3657
5.919593563053553e-18,SNV_3658
5.919593563053553e-18,SNV_3659
9.266236702241116e-17,SNV_3660
1.277172159737795e-17,SNV_3661
2.1916702886241654e-17,SNV_3662
5.919593563053553e-18,SNV_3663
2.383967943474573e-17,SNV_3664
1.5662795593228362e-17,SNV_3665
1.2171367143676764e-17,SNV_3666
5.919593563053553e-18,SNV_3667
5.919593563053553e-18,SNV_3668
5.919593563053553e-18,SNV_3669
2.149227155085702e-17,SNV_3671
5.041155628508881e-17,SNV_3672
7.592383131436371e-18,SNV_3673
5.919593563053553e-18,SNV_3677
4.122842873509661e-17,SNV_3678
5.919593563053553e-18,SNV_3682
5.690399103389912e-16,SNV_3684
5.919593563053553e-18,SNV_3685
5.919593563053553e-18,SNV_3686
6.595779385820232e-17,SNV_3687
5.919593563053553e-18,SNV_3688
2.3621121773296968e-17,SNV_3689
6.039233740848834e-16,SNV_3690
5.919593563053553e-18,SNV_3692
1.1749124528192946e-17,SNV_3693
1.834234461719794e-17,SNV_3694
5.919593563053553e-18,SNV_3695
5.919593563053553e-18,SNV_3696
4.715446975743471e-17,SNV_3697
2.203237251437862e-17,SNV_3699
6.814452587856955e-16,SNV_3700
1.3329032218979838e-15,SNV_3702
1.7444022832370656e-16,SNV_3703
5.78943247504721e-17,SNV_3704
5.919593563053553e-18,SNV_3706
5.919593563053553e-18,SNV_3709
2.215170158954552e-17,SNV_3710
5.919593563053553e-18,SNV_3711
5.919593563053553e-18,SNV_3712
1.9131250259319158e-16,SNV_3713
1.931301161839911e-16,SNV_3717
7.701786039252635e-17,SNV_3718
1.4098184721898842e-15,SNV_3719
2.230226368115344e-16,SNV_3720
5.919593563053553e-18,SNV_3724
7.651896460403846e-17,SNV_3726
7.614292829757186e-17,SNV_3728
2.3812805991005106e-17,SNV_3729
2.348521765301573e-17,SNV_3730
2.1074235975968646e-17,SNV_3731
2.3925719453341045e-17,SNV_3733
5.919593563053553e-18,SNV_3734
5.919593563053553e-18,SNV_3735
1.3460469398517166e-17,SNV_3736
2.1227859297587504e-16,SNV_3738
2.2164479875648238e-17,SNV_3739
3.0935929560940145e-17,SNV_3740
5.919593563053553e-18,SNV_3741
1.3278649309613723e-17,SNV_3743
9.040149381112408e-18,SNV_3744
2.37183121865495e-17,SNV_3745
2.3746236149668064e-17,SNV_3746
5.919593563053553e-18,SNV_3747
1.2616212469398594e-17,SNV_3748
1.3559311889976312e-15,SNV_3751
5.919593563053553e-18,SNV_3752
5.919593563053553e-18,SNV_3753
2.388673112234897e-17,SNV_3754
2.342088119933258e-17,SNV_3755
2.01777260475551e-17,SNV_3756
2.6764404792276023e-17,SNV_3758
5.919593563053553e-18,SNV_3761
2.1089667195731945e-16,SNV_3763
8.68666412672664e-13,SNV_3767
2.3827882184849498e-17,SNV_3768
5.919593563053553e-18,SNV_3769
2.3903016654248914e-17,SNV_3770
2.4944534652765457e-17,SNV_3771
5.58822257775381e-16,SNV_3774
9.439588281469364e-18,SNV_3775
5.919593563053553e-18,SNV_3776
1.3721035427374433e-17,SNV_3778
2.315944249492907e-17,SNV_3779
6.198013375534103e-17,SNV_3780
5.919593563053553e-18,SNV_3785
2.3892546202055218e-17,SNV_3786
5.919593563053553e-18,SNV_3787
8.096346228356754e-18,SNV_3788
4.680626642421929e-17,SNV_3789
2.2227158328511586e-16,SNV_3790
5.919593563053553e-18,SNV_3791
5.576137667527757e-17,SNV_3792
5.788129764844113e-16,SNV_3794
1.3807818651206515e-15,SNV_3795
2.7479877971826214e-17,SNV_3796
2.291445972163169e-17,SNV_3797
1.5041445641219355e-17,SNV_3799
5.919593563053553e-18,SNV_3800
1.5086267713112296e-15,SNV_3801
1.1751434843643806e-17,SNV_3802
5.919593563053553e-18,SNV_3803
1.0887097774283264e-16,SNV_3804
6.2686367327449e-17,SNV_3805
2.3206676162267074e-17,SNV_3806
5.919593563053553e-18,SNV_3807
2.1840401761306292e-16,SNV_3808
5.919593563053553e-18,SNV_3810
1.8977032029403752e-16,SNV_3812
2.898007820791525e-16,SNV_3813
8.051331919689455e-15,SNV_3814
1.4050594175757359e-15,SNV_3815
2.392610657386772e-17,SNV_3816
5.919593563053553e-18,SNV_3817
7.454686510767732e-18,SNV_3818
1.3787745558543364e-16,SNV_3819
1.8838613280060353e-17,SNV_3820
1.780583692625727e-16,SNV_3821
7.398139947785239e-17,SNV_3822
1.707821742659235e-17,SNV_3823
6.220575024526507e-16,SNV_3824
2.3086615859438678e-17,SNV_3825
1.0979882689767786e-15,SNV_3826
3.5285027243108944e-15,SNV_3827
8.162996140777091e-17,SNV_3828
5.919593563053553e-18,SNV_3829
5.919593563053553e-18,SNV_3831
5.982998694085029e-17,SNV_3833
2.3579752816501966e-17,SNV_3834
5.919593563053553e-18,SNV_3835
5.919593563053553e-18,SNV_3837
5.919593563053553e-18,SNV_3838
5.919593563053553e-18,SNV_3839
2.209679995792915e-16,SNV_3841
5.919593563053553e-18,SNV_3842
5.919593563053553e-18,SNV_3843
1.0186806171387503e-17,SNV_3845
2.7065281813924836e-17,SNV_3846
5.919593563053553e-18,SNV_3847
5.919593563053553e-18,SNV_3848
5.919593563053553e-18,SNV_3849
2.3634735511818366e-17,SNV_3850
1.912847225594996e-17,SNV_3852
5.919593563053553e-18,SNV_3853
1.9741002808267927e-15,SNV_3854
5.919593563053553e-18,SNV_3855
8.911453312688957e-18,SNV_3857
1.678315581552203e-16,SNV_3858
5.919593563053553e-18,SNV_3859
2.1321938188247855e-16,SNV_3860
5.919593563053553e-18,SNV_3861
5.919593563053553e-18,SNV_3862
4.0663455112300033e-16,SNV_3864
4.9863516042047927e-17,SNV_3865
2.207074972433414e-16,SNV_3866
2.3926301788492282e-17,SNV_3867
7.824294796694188e-17,SNV_3870
5.919593563053553e-18,SNV_3871
5.919593563053553e-18,SNV_3872
2.0331372861103354e-16,SNV_3873
1.249392337804051e-15,SNV_3875
2.0459099804721137e-17,SNV_3877
5.919593563053553e-18,SNV_3878
6.151433180880017e-17,SNV_3879
6.636430349843538e-17,SNV_3880
7.724753867013027e-17,SNV_3881
5.919593563053553e-18,SNV_3883
6.04369720743417e-17,SNV_3886
2.3709845165799406e-17,SNV_3888
5.919593563053553e-18,SNV_3889
6.102005499685278e-18,SNV_3890
1.9122356413372988e-16,SNV_3892
5.5082457268740585e-16,SNV_3893
8.38229164733225e-17,SNV_3894
1.3413489344754972e-16,SNV_3897
1.4599244944264755e-15,SNV_3898
5.919593563053553e-18,SNV_3899
5.919593563053553e-18,SNV_3900
7.582258440738722e-17,SNV_3901
5.919593563053553e-18,SNV_3903
5.919593563053553e-18,SNV_3904
5.919593563053553e-18,SNV_3906
1.648539197082662e-16,SNV_3907
2.1247077681067316e-16,SNV_3908
2.240103301675921e-16,SNV_3910
5.919593563053553e-18,SNV_3911
2.7877431266198904e-12,SNV_3914
1.2719571995659545e-17,SNV_3916
5.919593563053553e-18,SNV_3917
2.3830975840340446e-17,SNV_3918
5.919593563053553e-18,SNV_3919
5.919593563053553e-18,SNV_3920
2.0704749285592235e-17,SNV_3921
5.919593563053553e-18,SNV_3922
